   14,20161001,0.8488,0.0000,ILLINOIS
   14,20171001,0.8524,0.0000,ILLINOIS
   14,20181001,0.8508,0.0000,ILLINOIS
   15,20061001,0.8624,0.0000,INDIANA
   15,20071001,0.8538,0.0000,INDIANA
   15,20081001,0.8576,0.0000,INDIANA
   15,20091001,0.8473,0.0000,INDIANA
   15,20101001,0.8529,0.0000,Indiana
   15,20111001,0.8391,0.0000,Indiana
   15,20121001,0.8551,0.0000,INDIANA
   15,20131001,0.8472,0.0000,INDIANA
   15,20141001,0.8513,0.0000,Indiana
   15,20151001,0.8416,0.0000,INDIANA
   15,20161001,0.8297,0.0000,INDIANA
   15,20171001,0.8167,0.0000,INDIANA
   15,20181001,0.8088,0.0000,INDIANA
   16,20051001,0.8513,0.0000,Iowa
   16,20061001,0.8509,0.0000,IOWA
   16,20071001,0.8681,0.0000,IOWA
   16,20081001,0.8566,0.0000,IOWA
   16,20091001,0.8804,0.0000,IOWA
   16,20101001,0.8624,0.0000,Iowa
   16,20111001,0.8545,0.0000,Iowa
   16,20121001,0.8618,0.0000,IOWA
   16,20131001,0.8351,0.0000,IOWA
   16,20141001,0.8434,0.0000,Iowa
   16,20151001,0.8451,0.0000,IOWA
   16,20161001,0.8412,0.0000,IOWA
   16,20171001,0.8254,0.0000,IOWA
   16,20181001,0.8360,0.0000,IOWA
   17,20051001,0.8083,0.0000,Kansas
   17,20061001,0.8035,0.0000,KANSAS
   17,20071001,0.7998,0.0000,KANSAS
   17,20081001,0.7981,0.0000,KANSAS
   17,20091001,0.8052,0.0000,KANSAS
   17,20101001,0.8167,0.0000,Kansas
   17,20111001,0.7981,0.0000,Kansas
   17,20121001,0.8041,0.0000,KANSAS
   17,20131001,0.7997,0.0000,KANSAS
   17,20141001,0.7929,0.0000,Kansas
   17,20151001,0.7779,0.0000,KANSAS
   17,20161001,0.7688,0.0000,KANSAS
   17,20171001,0.7688,0.0000,KANSAS
   17,20181001,0.7726,0.0000,KANSAS
   18,20061001,0.7766,0.0000,KENTUCKY
   18,20071001,0.7768,0.0000,KENTUCKY
   18,20081001,0.7793,0.0000,KENTUCKY
   18,20091001,0.7803,0.0000,KENTUCKY
   18,20101001,0.7813,0.0000,Kentucky
   18,20111001,0.7830,0.0000,Kentucky
   18,20121001,0.7825,0.0000,KENTUCKY
   18,20131001,0.7877,0.0000,KENTUCKY
   18,20141001,0.7784,0.0000,Kentucky
   18,20151001,0.7748,0.0000,KENTUCKY
   18,20161001,0.7742,0.0000,KENTUCKY
   18,20171001,0.7905,0.0000,KENTUCKY
   18,20181001,0.7825,0.0000,KENTUCKY
   19,20061001,0.7411,0.0000,LOUISIANA
   19,20071001,0.7438,0.0000,LOUISIANA
   19,20081001,0.7373,0.0000,LOUISIANA
   19,20091001,0.7447,0.0000,LOUISIANA
   19,20101001,0.7611,0.0000,Louisiana
   19,20111001,0.7712,0.0000,Louisiana
   19,20121001,0.7749,0.0000,LOUISIANA
   19,20131001,0.7718,0.0000,LOUISIANA
   19,20141001,0.7585,0.0000,Louisiana
   19,20151001,0.7108,0.0000,LOUISIANA
   19,20161001,0.6959,0.0000,LOUISIANA
   19,20171001,0.7050,0.0000,LOUISIANA
   19,20181001,0.6972,0.0000,LOUISIANA
   20,20051001,0.9039,0.0000,Maine
   20,20061001,0.8843,0.0000,MAINE
   20,20071001,0.8443,0.0000,MAINE
   20,20081001,0.8476,0.0000,MAINE
   20,20091001,0.8644,0.0000,MAINE
   20,20101001,0.8579,0.0000,Maine
   20,20111001,0.8588,0.0000,Maine
   20,20121001,0.8581,0.0000,MAINE
   20,20131001,0.8300,0.0000,MAINE
   20,20141001,0.8238,0.0000,Maine
   20,20151001,0.8583,0.0000,MAINE
   20,20161001,0.8477,0.0000,MAINE
   20,20171001,0.8406,0.0000,MAINE
   20,20181001,0.8468,0.0000,MAINE
   21,20051001,0.9200,0.0000,Maryland
   21,20061001,0.9353,0.0000,MARYLAND
   21,20071001,0.8926,0.0000,MARYLAND
   21,20081001,0.9034,0.0000,MARYLAND
   21,20091001,0.8883,0.0000,MARYLAND
   21,20101001,0.9131,0.0000,Maryland
   21,20111001,0.9175,0.0000,Maryland
   21,20121001,0.9291,0.0000,MARYLAND
   21,20131001,0.8797,0.0000,MARYLAND
   21,20141001,0.8696,0.0000,Maryland
   21,20151001,0.8746,0.0000,MARYLAND
   21,20161001,0.8673,0.0000,MARYLAND
   21,20171001,0.8738,0.0000,MARYLAND
   21,20181001,0.8893,0.0000,MARYLAND
   22,20051001,1.0216,0.0000,Massachusetts
   22,20061001,1.0216,0.0000,MASSACHUSETTS
   22,20071001,1.1661,0.0000,MASSACHUSETTS
   22,20081001,1.1589,0.0000,MASSACHUSETTS
   22,20091001,1.1670,0.0000,MASSACHUSETTS
   22,20101001,1.1700,0.0000,Massachusetts1
   22,20111001,1.1769,0.0000,Massachusetts1
   22,20121001,1.3962,0.0000,MASSACHUSETTS
   22,20131001,1.3540,0.0000,MASSACHUSETTS
   22,20141001,1.3614,0.0000,Massachusetts
   22,20151001,1.1553,0.0000,MASSACHUSETTS
   22,20161001,1.1235,0.0000,MASSACHUSETTS
   22,20171001,1.0836,0.0000,MASSACHUSETTS
   22,20181001,1.1066,0.0000,MASSACHUSETTS
   23,20061001,0.8895,0.0000,MICHIGAN
   23,20071001,0.9062,0.0000,MICHIGAN
   23,20081001,0.8953,0.0000,MICHIGAN
   23,20091001,0.8887,0.0000,MICHIGAN
   23,20101001,0.8778,0.0000,Michigan
   23,20111001,0.8555,0.0000,Michigan
   23,20121001,0.8295,0.0000,MICHIGAN
   23,20131001,0.8387,0.0000,MICHIGAN
   23,20141001,0.8270,0.0000,Michigan
   23,20151001,0.8288,0.0000,MICHIGAN
   23,20161001,0.8380,0.0000,MICHIGAN
   23,20171001,0.8382,0.0000,MICHIGAN
   23,20181001,0.8413,0.0000,MICHIGAN
   24,20051001,0.9335,0.0000,Minnesota
   24,20061001,0.9132,0.0000,MINNESOTA
   24,20071001,0.9153,0.0000,MINNESOTA
   24,20081001,0.9079,0.0000,MINNESOTA
   24,20091001,0.9059,0.0000,MINNESOTA
   24,20101001,0.9160,0.0000,Minnesota
   24,20111001,0.9038,0.0000,Minnesota
   24,20121001,0.9107,0.0000,MINNESOTA
   24,20131001,0.9053,0.0000,MINNESOTA
   24,20141001,0.9133,0.0000,Minnesota
   24,20151001,0.9124,0.0000,MINNESOTA
   24,20161001,0.9020,0.0000,MINNESOTA
   24,20171001,0.9042,0.0000,MINNESOTA
   24,20181001,0.9001,0.0000,MINNESOTA
   25,20051001,0.7609,0.0000,Mississippi
   25,20061001,0.7674,0.0000,MISSISSIPPI
   25,20071001,0.7738,0.0000,MISSISSIPPI
   25,20081001,0.7700,0.0000,MISSISSIPPI
   25,20091001,0.7584,0.0000,MISSISSIPPI
   25,20101001,0.7638,0.0000,Mississippi
   25,20111001,0.7620,0.0000,Mississippi
   25,20121001,0.7539,0.0000,MISSISSIPPI
   25,20131001,0.7537,0.0000,MISSISSIPPI
   25,20141001,0.7568,0.0000,Mississippi
   25,20151001,0.7570,0.0000,MISSISSIPPI
   25,20161001,0.7420,0.0000,MISSISSIPPI
   25,20171001,0.7500,0.0000,MISSISSIPPI
   25,20181001,0.7481,0.0000,MISSISSIPPI
   26,20051001,0.7796,0.0000,Missouri
   26,20061001,0.7900,0.0000,MISSOURI
   26,20071001,0.7927,0.0000,MISSOURI
   26,20081001,0.7930,0.0000,MISSOURI
   26,20091001,0.7982,0.0000,MISSOURI
   26,20101001,0.7671,0.0000,Missouri
   26,20111001,0.7655,0.0000,Missouri
   26,20121001,0.7673,0.0000,MISSOURI
   26,20131001,0.7622,0.0000,MISSOURI
   26,20141001,0.7775,0.0000,Missouri
   26,20151001,0.7725,0.0000,MISSOURI
   26,20161001,0.7732,0.0000,MISSOURI
   26,20171001,0.7776,0.0000,MISSOURI
   26,20181001,0.7755,0.0000,MISSOURI
   27,20051001,0.8701,0.0000,Montana
   27,20061001,0.8762,0.0000,MONTANA
   27,20071001,0.8590,0.0000,MONTANA
   27,20081001,0.8379,0.0000,MONTANA
   27,20091001,0.8658,0.0000,MONTANA
   27,20101001,0.8399,0.0000,Montana
   27,20111001,0.8517,0.0000,Montana
   27,20121001,0.8615,0.0000,MONTANA
   27,20131001,0.8600,0.0000,MONTANA
   27,20141001,0.9098,0.0000,Montana
   27,20151001,0.9024,0.0000,MONTANA
   27,20161001,0.9211,0.0000,MONTANA
   27,20171001,0.9293,0.0000,MONTANA
   27,20181001,0.8953,0.0000,MONTANA
   28,20051001,0.9035,0.0000,Nebraska
   28,20061001,0.8657,0.0000,NEBRASKA
   28,20071001,0.8677,0.0000,NEBRASKA
   28,20081001,0.8849,0.0000,NEBRASKA
   28,20091001,0.8730,0.0000,NEBRASKA
   28,20101001,0.8705,0.0000,Nebraska
   28,20111001,0.8911,0.0000,Nebraska
   28,20121001,0.8872,0.0000,NEBRASKA
   28,20131001,0.8733,0.0000,NEBRASKA
   28,20141001,0.8855,0.0000,Nebraska
   28,20151001,0.8877,0.0000,NEBRASKA
   28,20161001,0.8451,0.0000,NEBRASKA
   28,20171001,0.8859,0.0000,NEBRASKA
   28,20181001,0.8844,0.0000,NEBRASKA
   29,20061001,0.9065,0.0000,NEVADA
   29,20071001,0.8944,0.0000,NEVADA
   29,20081001,0.9272,0.0000,NEVADA
   29,20091001,0.9382,0.0000,NEVADA
   29,20101001,0.9674,0.0000,Nevada
   29,20111001,0.9350,0.0000,Nevada
   29,20121001,0.9637,0.0000,NEVADA
   29,20131001,0.9739,0.0000,NEVADA
   29,20141001,0.9781,0.0000,Nevada
   29,20151001,0.9516,0.0000,NEVADA
   29,20161001,0.9299,0.0000,NEVADA
   29,20171001,0.8979,0.0000,NEVADA
   29,20181001,0.7890,0.0000,NEVADA
   30,20051001,0.9940,0.0000,New Hampshire
   30,20061001,1.0817,0.0000,NEW HAMPSHIRE
   30,20071001,1.0853,0.0000,NEW HAMPSHIRE
   30,20081001,1.0470,0.0000,NEW HAMPSHIRE
   30,20091001,1.0219,0.0000,NEW HAMPSHIRE
   30,20101001,0.9957,0.0000,New Hampshire
   30,20111001,1.0207,0.0000,New Hampshire
   30,20121001,1.0441,0.0000,NEW HAMPSHIRE
   30,20131001,1.0372,0.0000,NEW HAMPSHIRE
   30,20141001,1.0339,0.0000,New Hampshire
   30,20151001,1.0386,0.0000,NEW HAMPSHIRE
   30,20161001,1.0041,0.0000,NEW HAMPSHIRE
   30,20171001,1.0212,0.0000,NEW HAMPSHIRE
   30,20181001,1.0633,0.0000,NEW HAMPSHIRE
   31,20081001,0.0000,0.0000,NEW JERSEY
   31,20091001,0.0000,0.0000,NEW JERSEY
   31,20101001,0.0000,0.0000,New Jersey
   31,20111001,0.0000,0.0000,New Jersey1
   31,20121001,0.0000,0.0000,NEW JERSEY
   31,20131001,0.0000,0.0000,NEW JERSEY
   31,20141001,0.0000,0.0000,New Jersey
   32,20061001,0.8635,0.0000,NEW MEXICO
   32,20071001,0.8332,0.0000,NEW MEXICO
   32,20081001,0.8940,0.0000,NEW MEXICO
   32,20091001,0.8812,0.0000,NEW MEXICO
   32,20101001,0.8938,0.0000,New Mexico
   32,20111001,0.8911,0.0000,New Mexico
   32,20121001,0.8878,0.0000,NEW MEXICO
   32,20131001,0.8879,0.0000,NEW MEXICO
   32,20141001,0.8922,0.0000,New Mexico
   32,20151001,0.8811,0.0000,NEW MEXICO
   32,20161001,0.8513,0.0000,NEW MEXICO
   32,20171001,0.8483,0.0000,NEW MEXICO
   32,20181001,0.8481,0.0000,NEW MEXICO
   33,20061001,0.8154,0.0000,NEW YORK
   33,20071001,0.8232,0.0000,NEW YORK
   33,20081001,0.8268,0.0000,NEW YORK
   33,20091001,0.8145,0.0000,NEW YORK
   33,20101001,0.8269,0.0000,New York
   33,20111001,0.8185,0.0000,New York
   33,20121001,0.8152,0.0000,NEW YORK
   33,20131001,0.8199,0.0000,NEW YORK
   33,20141001,0.8220,0.0000,New York
   33,20151001,0.8192,0.0000,NEW YORK
   33,20161001,0.8247,0.0000,NEW YORK
   33,20171001,0.8408,0.0000,NEW YORK
   33,20181001,0.8499,0.0000,NEW YORK
   34,20061001,0.8540,0.0000,NORTH CAROLINA
   34,20071001,0.8588,0.0000,NORTH CAROLINA
   34,20081001,0.8603,0.0000,NORTH CAROLINA
   34,20091001,0.8576,0.0000,NORTH CAROLINA
   34,20101001,0.8535,0.0000,North Carolina
   34,20111001,0.8359,0.0000,North Carolina
   34,20121001,0.8288,0.0000,NORTH CAROLINA
   34,20131001,0.8271,0.0000,NORTH CAROLINA
   34,20141001,0.8100,0.0000,North Carolina
   34,20151001,0.7899,0.0000,NORTH CAROLINA
   34,20161001,0.7963,0.0000,NORTH CAROLINA
   34,20171001,0.7958,0.0000,NORTH CAROLINA
   34,20181001,0.7797,0.0000,NORTH CAROLINA
   35,20051001,0.7743,0.0000,North Dakota
   35,20061001,0.7261,0.0000,NORTH DAKOTA
   35,20071001,0.7215,0.0000,NORTH DAKOTA
   35,20081001,0.7182,0.0000,NORTH DAKOTA
   35,20091001,0.7205,0.0000,NORTH DAKOTA
   35,20101001,0.7813,0.0000,North Dakota
   35,20111001,0.6831,0.0000,North Dakota
   35,20121001,0.7295,0.0000,NORTH DAKOTA
   35,20131001,0.6891,0.0000,NORTH DAKOTA
   35,20141001,0.6785,0.0000,North Dakota
   35,20151001,0.7099,0.0000,NORTH DAKOTA
   35,20161001,0.7409,0.0000,NORTH DAKOTA
   35,20171001,0.7698,0.0000,NORTH DAKOTA
   35,20181001,0.7941,0.0000,NORTH DAKOTA
   36,20061001,0.8826,0.0000,OHIO
   36,20071001,0.8658,0.0000,OHIO
   36,20081001,0.8714,0.0000,OHIO
   36,20091001,0.8588,0.0000,OHIO
   36,20101001,0.8506,0.0000,Ohio
   36,20111001,0.8561,0.0000,Ohio
   36,20121001,0.8455,0.0000,OHIO
   36,20131001,0.8470,0.0000,OHIO
   36,20141001,0.8377,0.0000,Ohio
   36,20151001,0.8348,0.0000,OHIO
   36,20161001,0.8307,0.0000,OHIO
   36,20171001,0.8251,0.0000,OHIO
   36,20181001,0.8053,0.0000,OHIO
   37,20061001,0.7581,0.0000,OKLAHOMA
   37,20071001,0.7629,0.0000,OKLAHOMA
   37,20081001,0.7492,0.0000,OKLAHOMA
   37,20091001,0.7732,0.0000,OKLAHOMA
   37,20101001,0.7654,0.0000,Oklahoma
   37,20111001,0.7860,0.0000,Oklahoma
   37,20121001,0.7848,0.0000,OKLAHOMA
   37,20131001,0.7783,0.0000,OKLAHOMA
   37,20141001,0.7704,0.0000,Oklahoma
   37,20151001,0.7799,0.0000,OKLAHOMA
   37,20161001,0.7632,0.0000,OKLAHOMA
   37,20171001,0.7838,0.0000,OKLAHOMA
   37,20181001,0.7728,0.0000,OKLAHOMA
   38,20051001,0.9982,0.0000,Oregon
   38,20061001,0.9826,0.0000,OREGON
   38,20071001,0.9753,0.0000,OREGON
   38,20081001,0.9906,0.0000,OREGON
   38,20091001,1.0218,0.0000,OREGON
   38,20101001,1.0236,0.0000,Oregon
   38,20111001,1.0029,0.0000,Oregon
   38,20121001,1.0337,0.0000,OREGON
   38,20131001,0.9500,0.0000,OREGON
   38,20141001,0.9435,0.0000,Oregon
   38,20151001,0.9949,0.0000,OREGON
   38,20161001,1.0103,0.0000,OREGON
   38,20171001,1.0499,0.0000,OREGON
   38,20181001,1.0523,0.0000,OREGON
   39,20061001,0.8291,0.0000,PENNSYLVANIA
   39,20071001,0.8320,0.0000,PENNSYLVANIA
   39,20081001,0.8385,0.0000,PENNSYLVANIA
   39,20091001,0.8365,0.0000,PENNSYLVANIA
   39,20101001,0.8306,0.0000,Pennsylvania
   39,20111001,0.8480,0.0000,Pennsylvania
   39,20121001,0.8450,0.0000,PENNSYLVANIA
   39,20131001,0.8380,0.0000,PENNSYLVANIA
   39,20141001,0.8430,0.0000,Pennsylvania
   39,20151001,0.8083,0.0000,PENNSYLVANIA
   39,20161001,0.8087,0.0000,PENNSYLVANIA
   39,20171001,0.8048,0.0000,PENNSYLVANIA
   39,20181001,0.7948,0.0000,PENNSYLVANIA
   40,20051001,0.4047,0.0000,Puerto Rico
   40,20061001,0.4047,0.0000,PUERTO RICO
   40,20071001,0.4047,0.0000,PUERTO RICO
   40,20081001,0.4047,0.0000,PUERTO RICO
   40,20091001,0.4047,0.0000,PUERTO RICO
   40,20101001,0.4047,0.0000,Puerto Rico
   40,20111001,0.4047,0.0000,Puerto Rico1
   40,20121001,0.4047,0.0000,PUERTO RICO
   40,20131001,0.4047,0.0000,PUERTO RICO
   40,20141001,0.4047,0.0000,Puerto Rico
   40,20151001,0.4047,0.0000,PUERTO RICO                                00034006
   40,20161001,0.4047,0.0000,PUERTO RICO
   40,20171001,0.4047,0.0000,PUERTO RICO
   40,20181001,0.4047,0.0000,PUERTO RICO
   41,20081001,0.0000,0.0000,RHODE ISLAND
   41,20091001,0.0000,0.0000,RHODE ISLAND
   41,20101001,0.0000,0.0000,Rhode Island
   41,20111001,0.0000,0.0000,Rhode Island1
   41,20121001,0.0000,0.0000,RHODE ISLAND
   41,20131001,0.0000,0.0000,RHODE ISLAND
   41,20141001,0.0000,0.0000,Rhode Island
   42,20061001,0.8638,0.0000,SOUTH CAROLINA
   42,20071001,0.8566,0.0000,SOUTH CAROLINA
   42,20081001,0.8656,0.0000,SOUTH CAROLINA
   42,20091001,0.8538,0.0000,SOUTH CAROLINA
   42,20101001,0.8394,0.0000,South Carolina
   42,20111001,0.8413,0.0000,South Carolina
   42,20121001,0.8277,0.0000,SOUTH CAROLINA
   42,20131001,0.8338,0.0000,SOUTH CAROLINA
   42,20141001,0.8329,0.0000,South Carolina
   42,20151001,0.8370,0.0000,SOUTH CAROLINA
   42,20161001,0.8242,0.0000,SOUTH CAROLINA
   42,20171001,0.8181,0.0000,SOUTH CAROLINA
   42,20181001,0.8098,0.0000,SOUTH CAROLINA
   43,20051001,0.8396,0.0000,South Dakota
   43,20061001,0.8560,0.0000,SOUTH DAKOTA
   43,20071001,0.8480,0.0000,SOUTH DAKOTA
   43,20081001,0.8549,0.0000,SOUTH DAKOTA
   43,20091001,0.8603,0.0000,SOUTH DAKOTA
   43,20101001,0.8510,0.0000,South Dakota
   43,20111001,0.8536,0.0000,South Dakota
   43,20121001,0.8300,0.0000,SOUTH DAKOTA
   43,20131001,0.8124,0.0000,SOUTH DAKOTA
   43,20141001,0.8164,0.0000,South Dakota
   43,20151001,0.8312,0.0000,SOUTH DAKOTA
   43,20161001,0.8032,0.0000,SOUTH DAKOTA
   43,20171001,0.8213,0.0000,SOUTH DAKOTA
   43,20181001,0.7815,0.0000,SOUTH DAKOTA
   44,20061001,0.7895,0.0000,TENNESSEE
   44,20071001,0.7827,0.0000,TENNESSEE
   44,20081001,0.7723,0.0000,TENNESSEE
   44,20091001,0.7789,0.0000,TENNESSEE
   44,20101001,0.7808,0.0000,Tennessee
   44,20111001,0.7886,0.0000,Tennessee
   44,20121001,0.7734,0.0000,TENNESSEE
   44,20131001,0.7559,0.0000,TENNESSEE
   44,20141001,0.7444,0.0000,Tennessee
   44,20151001,0.7277,0.0000,TENNESSEE
   44,20161001,0.7329,0.0000,TENNESSEE
   44,20171001,0.7252,0.0000,TENNESSEE
   44,20181001,0.7207,0.0000,TENNESSEE
   45,20061001,0.8003,0.0000,TEXAS
   45,20071001,0.7965,0.0000,TEXAS
   45,20081001,0.7968,0.0000,TEXAS
   45,20091001,0.7894,0.0000,TEXAS
   45,20101001,0.7759,0.0000,Texas
   45,20111001,0.7806,0.0000,Texas
   45,20121001,0.7934,0.0000,TEXAS
   45,20131001,0.7978,0.0000,TEXAS
   45,20141001,0.7874,0.0000,Texas
   45,20151001,0.7847,0.0000,TEXAS
